fecha;propiedad;servicio;cantidad;coste unidad;total servicio;proveedor;factura compra a reclasificar
09/04/2026;ES-01-01-039;LIMPIEZA;2;9;18
09/04/2026;ES-01-01-058;LIMPIEZA;1,5;9;13,5
10/04/2026;ES-01-01-023;LIMPIEZA;4;9;36
10/04/2026;ES-01-01-027;LIMPIEZA;3;9;27
10/04/2026;ES-01-01-028;LIMPIEZA;2;9;18
10/04/2026;ES-01-01-033;LIMPIEZA;2;9;18
10/04/2026;ES-01-01-003;LIMPIEZA;1;9;9
10/04/2026;ES-01-01-045;LIMPIEZA;2;9;18
10/04/2026;ES-01-01-005;LIMPIEZA;2,5;9;22,5
10/04/2026;ES-01-01-026;LIMPIEZA;2,5;9;22,5
10/04/2026;ES-01-01-047;LIMPIEZA;1,5;9;13,5
10/04/2026;ES-01-01-000;LIMPIEZA;2;9;18
10/04/2026;ES-01-01-058;LIMPIEZA;4;9;36
13/04/2026;ES-01-01-038;LIMPIEZA;4;9;36
13/04/2026;ES-01-01-015;LIMPIEZA;3,5;9;31,5
13/04/2026;ES-01-01-024;LIMPIEZA;4,5;9;40,5
13/04/2026;ES-01-01-029;LIMPIEZA;3,5;9;31,5
13/04/2026;ES-01-01-051;LIMPIEZA;4;9;36
13/04/2026;ES-01-01-008;LIMPIEZA;2;9;18
13/04/2026;ES-01-01-040;LIMPIEZA;2;9;18
13/04/2026;ES-01-01-047;LIMPIEZA;1,5;9;13,5
13/04/2026;ES-01-01-048;LIMPIEZA;2;9;18
13/04/2026;ES-01-01-017;LIMPIEZA;1;9;9
13/04/2026;ES-01-01-004;LIMPIEZA;2;9;18
13/04/2026;ES-01-01-053;LIMPIEZA;1;9;9
14/04/2026;ES-01-01-011;LIMPIEZA;4,5;9;40,5
14/04/2026;ES-01-01-034;LIMPIEZA;4;9;36
14/04/2026;ES-01-01-012;LIMPIEZA;3;9;27
14/04/2026;ES-01-01-013;LIMPIEZA;3,5;9;31,5
14/04/2026;ES-01-01-025;LIMPIEZA;3;9;27
14/04/2026;ES-01-01-021;LIMPIEZA;11;9;99
14/04/2026;ES-01-01-036;LIMPIEZA;3,5;9;31,5
14/04/2026;ES-01-01-020;LIMPIEZA;3,5;9;31,5
14/04/2026;ES-01-01-022;LIMPIEZA;3,5;9;31,5
14/04/2026;ES-01-01-054;LIMPIEZA;1,5;9;13,5
15/04/2026;ES-01-01-009;LIMPIEZA;2;9;18
15/04/2026;ES-01-01-019;LIMPIEZA;3;9;27
15/04/2026;ES-01-01-037;LIMPIEZA;3,5;9;31,5
15/04/2026;ES-01-01-002;LIMPIEZA;2,5;9;22,5
15/04/2026;ES-01-01-053;LIMPIEZA;3;9;27
15/04/2026;ES-01-01-052;LIMPIEZA;2,5;9;22,5
15/04/2026;ES-01-01-042;LIMPIEZA;3,5;9;31,5
15/04/2026;ES-01-01-044;LIMPIEZA;2,5;9;22,5
15/04/2026;ES-01-01-043;LIMPIEZA;2,5;9;22,5
15/04/2026;ES-01-01-055;LIMPIEZA;2,5;9;22,5
15/04/2026;ES-01-01-010;LIMPIEZA;1;9;9
15/04/2026;ES-01-01-018;LIMPIEZA;1,5;9;13,5
15/04/2026;ES-01-01-035;LIMPIEZA;2;9;18
15/04/2026;ES-01-01-007;LIMPIEZA;2;9;18
15/04/2026;ES-01-01-000;LIMPIEZA;2;9;18
16/04/2026;ES-01-01-021;LIMPIEZA;5;9;45
16/04/2026;ES-01-01-041;LIMPIEZA;4;9;36
16/04/2026;ES-01-01-030;LIMPIEZA;3,5;9;31,5
16/04/2026;ES-01-01-032;LIMPIEZA;3;9;27
16/04/2026;ES-01-02-009;LIMPIEZA;2,5;9;22,5
16/04/2026;ES-01-01-031;LIMPIEZA;3,5;9;31,5
16/04/2026;ES-01-01-049;LIMPIEZA;2,5;9;22,5
16/04/2026;ES-01-01-001;LIMPIEZA;2;9;18
16/04/2026;ES-01-01-014;LIMPIEZA;2,5;9;22,5
16/04/2026;ES-01-01-016;LIMPIEZA;2;9;18
16/04/2026;ES-01-01-006;LIMPIEZA;2;9;18
16/04/2026;ES-01-01-046;LIMPIEZA;2;9;18
16/04/2026;ES-01-01-039;LIMPIEZA;2;9;18
17/04/2026;ES-01-01-023;LIMPIEZA;4;9;36
17/04/2026;ES-01-01-027;LIMPIEZA;3;9;27
17/04/2026;ES-01-01-028;LIMPIEZA;2;9;18
17/04/2026;ES-01-01-033;LIMPIEZA;2;9;18
17/04/2026;ES-01-01-003;LIMPIEZA;1;9;9
17/04/2026;ES-01-01-045;LIMPIEZA;2;9;18
17/04/2026;ES-01-01-005;LIMPIEZA;2,5;9;22,5
17/04/2026;ES-01-01-026;LIMPIEZA;2,5;9;22,5
17/04/2026;ES-01-01-050;LIMPIEZA;1,5;9;13,5
17/04/2026;ES-01-01-000;LIMPIEZA;2;9;18
20/04/2026;ES-01-01-038;LIMPIEZA;4;9;36
20/04/2026;ES-01-01-015;LIMPIEZA;3,5;9;31,5
20/04/2026;ES-01-01-024;LIMPIEZA;4,5;9;40,5
20/04/2026;ES-01-01-029;LIMPIEZA;3,5;9;31,5
20/04/2026;ES-01-01-051;LIMPIEZA;4;9;36
20/04/2026;ES-01-01-008;LIMPIEZA;2;9;18
20/04/2026;ES-01-01-040;LIMPIEZA;2;9;18
20/04/2026;ES-01-01-047;LIMPIEZA;1,5;9;13,5
20/04/2026;ES-01-01-048;LIMPIEZA;2;9;18
20/04/2026;ES-01-01-017;LIMPIEZA;1,5;9;13,5
20/04/2026;ES-01-01-004;LIMPIEZA;2;9;18
21/04/2026;ES-01-01-011;LIMPIEZA;4,5;9;40,5
21/04/2026;ES-01-01-034;LIMPIEZA;3,5;9;31,5
21/04/2026;ES-01-01-012;LIMPIEZA;3;9;27
21/04/2026;ES-01-01-013;LIMPIEZA;3,5;9;31,5
21/04/2026;ES-01-01-025;LIMPIEZA;3;9;27
21/04/2026;ES-01-01-021;LIMPIEZA;11;9;99
21/04/2026;ES-01-01-036;LIMPIEZA;3,5;9;31,5
21/04/2026;ES-01-01-020;LIMPIEZA;3,5;9;31,5
21/04/2026;ES-01-01-022;LIMPIEZA;3,5;9;31,5
21/04/2026;ES-01-01-054;LIMPIEZA;1,5;9;13,5
21/04/2026;ES-01-01-000;LIMPIEZA;2;9;18
22/04/2026;ES-01-01-009;LIMPIEZA;2;9;18
22/04/2026;ES-01-01-019;LIMPIEZA;3;9;27
22/04/2026;ES-01-01-037;LIMPIEZA;3,5;9;31,5
22/04/2026;ES-01-01-002;LIMPIEZA;2,5;9;22,5
22/04/2026;ES-01-01-053;LIMPIEZA;3;9;27
22/04/2026;ES-01-01-052;LIMPIEZA;2,5;9;22,5
22/04/2026;ES-01-01-042;LIMPIEZA;3,5;9;31,5
22/04/2026;ES-01-01-044;LIMPIEZA;2,5;9;22,5
22/04/2026;ES-01-01-043;LIMPIEZA;2,5;9;22,5
22/04/2026;ES-01-01-055;LIMPIEZA;2,5;9;22,5
22/04/2026;ES-01-01-010;LIMPIEZA;1;9;9
22/04/2026;ES-01-01-018;LIMPIEZA;1,5;9;13,5
22/04/2026;ES-01-01-035;LIMPIEZA;2;9;18
22/04/2026;ES-01-01-007;LIMPIEZA;2;9;18
23/04/2026;ES-01-01-041;LIMPIEZA;4;9;36
23/04/2026;ES-01-01-030;LIMPIEZA;3,5;9;31,5
23/04/2026;ES-01-01-032;LIMPIEZA;3;9;27
23/04/2026;ES-01-02-009;LIMPIEZA;2,5;9;22,5
23/04/2026;ES-01-01-031;LIMPIEZA;3,5;9;31,5
23/04/2026;ES-01-01-049;LIMPIEZA;2,5;9;22,5
23/04/2026;ES-01-01-001;LIMPIEZA;2;9;18
23/04/2026;ES-01-01-014;LIMPIEZA;2,5;9;22,5
23/04/2026;ES-01-01-016;LIMPIEZA;2;9;18
23/04/2026;ES-01-01-006;LIMPIEZA;2;9;18
23/04/2026;ES-01-01-046;LIMPIEZA;2;9;18
23/04/2026;ES-01-01-039;LIMPIEZA;2;9;18
23/04/2026;ES-01-01-058;LIMPIEZA;2;9;18
24/04/2026;ES-01-01-023;LIMPIEZA;4;9;36
24/04/2026;ES-01-01-027;LIMPIEZA;3;9;27
24/04/2026;ES-01-01-028;LIMPIEZA;2;9;18
24/04/2026;ES-01-01-033;LIMPIEZA;2;9;18
24/04/2026;ES-01-01-003;LIMPIEZA;1;9;9
24/04/2026;ES-01-01-045;LIMPIEZA;2;9;18
24/04/2026;ES-01-01-005;LIMPIEZA;2,5;9;22,5
24/04/2026;ES-01-01-026;LIMPIEZA;2,5;9;22,5
24/04/2026;ES-01-01-050;LIMPIEZA;1,5;9;13,5
24/04/2026;ES-01-01-000;LIMPIEZA;2;9;18
24/04/2026;ES-01-01-021;LIMPIEZA;5;9;45
27/04/2026;ES-01-01-038;LIMPIEZA;4;9;36
27/04/2026;ES-01-01-015;LIMPIEZA;3,5;9;31,5
27/04/2026;ES-01-01-024;LIMPIEZA;4,5;9;40,5
27/04/2026;ES-01-01-029;LIMPIEZA;3,5;9;31,5
27/04/2026;ES-01-01-051;LIMPIEZA;4;9;36
27/04/2026;ES-01-01-008;LIMPIEZA;2;9;18
27/04/2026;ES-01-01-040;LIMPIEZA;2;9;18
27/04/2026;ES-01-01-047;LIMPIEZA;1,5;9;13,5
27/04/2026;ES-01-01-048;LIMPIEZA;2;9;18
27/04/2026;ES-01-01-017;LIMPIEZA;1;9;9
27/04/2026;ES-01-01-004;LIMPIEZA;2;9;18
28/04/2026;ES-01-01-011;LIMPIEZA;4,5;9;40,5
28/04/2026;ES-01-01-034;LIMPIEZA;3,5;9;31,5
28/04/2026;ES-01-01-012;LIMPIEZA;3;9;27
28/04/2026;ES-01-01-013;LIMPIEZA;3,5;9;31,5
28/04/2026;ES-01-01-025;LIMPIEZA;3;9;27
28/04/2026;ES-01-01-021;LIMPIEZA;11;9;99
28/04/2026;ES-01-01-036;LIMPIEZA;3,5;9;31,5
28/04/2026;ES-01-01-020;LIMPIEZA;3,5;9;31,5
28/04/2026;ES-01-01-022;LIMPIEZA;3,5;9;31,5
28/04/2026;ES-01-01-054;LIMPIEZA;1,5;9;13,5
28/04/2026;ES-01-01-000;LIMPIEZA;2;9;18
29/04/2026;ES-01-01-009;LIMPIEZA;2;9;18
29/04/2026;ES-01-01-019;LIMPIEZA;3;9;27
29/04/2026;ES-01-01-037;LIMPIEZA;3,5;9;31,5
29/04/2026;ES-01-01-002;LIMPIEZA;2,5;9;22,5
29/04/2026;ES-01-01-053;LIMPIEZA;3;9;27
29/04/2026;ES-01-01-052;LIMPIEZA;2,5;9;22,5
29/04/2026;ES-01-01-042;LIMPIEZA;3,5;9;31,5
29/04/2026;ES-01-01-044;LIMPIEZA;2,5;9;22,5
29/04/2026;ES-01-01-043;LIMPIEZA;2,5;9;22,5
29/04/2026;ES-01-01-055;LIMPIEZA;2,5;9;22,5
29/04/2026;ES-01-01-010;LIMPIEZA;1;9;9
29/04/2026;ES-01-01-018;LIMPIEZA;1,5;9;13,5
29/04/2026;ES-01-01-035;LIMPIEZA;2;9;18
29/04/2026;ES-01-01-007;LIMPIEZA;2;9;18
30/04/2026;ES-01-01-021;LIMPIEZA;5;9;45
30/04/2026;ES-01-01-041;LIMPIEZA;4;9;36
30/04/2026;ES-01-01-030;LIMPIEZA;3,5;9;31,5
30/04/2026;ES-01-01-032;LIMPIEZA;3;9;27
30/04/2026;ES-01-01-031;LIMPIEZA;3,5;9;31,5
30/04/2026;ES-01-01-049;LIMPIEZA;2,5;9;22,5
30/04/2026;ES-01-01-001;LIMPIEZA;2;9;18
30/04/2026;ES-01-01-014;LIMPIEZA;2,5;9;22,5
30/04/2026;ES-01-01-016;LIMPIEZA;2;9;18
30/04/2026;ES-01-01-006;LIMPIEZA;2;9;18
30/04/2026;ES-01-01-046;LIMPIEZA;2;9;18
30/04/2026;ES-01-01-039;LIMPIEZA;2;9;18
30/04/2026;ES-01-01-058;LIMPIEZA;2;9;18
01/04/2026;ES-02-01-026;LIMPIEZA;2;9;18
01/04/2026;ES-02-01-020;LIMPIEZA;1,5;9;13,5
01/04/2026;ES-02-01-009;LIMPIEZA;2;9;18
01/04/2026;ES-02-01-018;LIMPIEZA;2;9;18
01/04/2026;ES-02-01-014;LIMPIEZA;2;9;18
01/04/2026;ES-02-01-021;LIMPIEZA;2;9;18
01/04/2026;ES-02-01-017;LIMPIEZA;1,5;9;13,5
01/04/2026;ES-02-01-002;LIMPIEZA;2;9;18
01/04/2026;ES-02-01-006;LIMPIEZA;2,5;9;22,5
02/04/2026;ES-02-01-024;LIMPIEZA;2;9;18
02/04/2026;ES-02-01-015;LIMPIEZA;2;9;18
03/04/2026;ES-02-01-019;LIMPIEZA;2;9;18
03/04/2026;ES-02-01-003;LIMPIEZA;2,5;9;22,5
03/04/2026;ES-02-01-004;LIMPIEZA;2,5;9;22,5
03/04/2026;ES-02-01-005;LIMPIEZA;2;9;18
06/04/2026;ES-02-01-020;LIMPIEZA;1,5;9;13,5
06/04/2026;ES-02-01-026;LIMPIEZA;2;9;18
06/04/2026;ES-02-01-009;LIMPIEZA;2;9;18
06/04/2026;ES-02-01-018;LIMPIEZA;2;9;18
06/04/2026;ES-02-01-014;LIMPIEZA;2;9;18
06/04/2026;ES-02-01-005;LIMPIEZA;2;9;18
07/04/2026;ES-02-01-010;LIMPIEZA;1,5;9;13,5
07/04/2026;ES-02-01-011;LIMPIEZA;1,5;9;13,5
07/04/2026;ES-01-01-063;LIMPIEZA;1,5;9;13,5
07/04/2026;ES-02-01-008;LIMPIEZA;1,5;9;13,5
07/04/2026;ES-02-01-022;LIMPIEZA;1,5;9;13,5
07/04/2026;ES-02-01-012;LIMPIEZA;1,5;9;13,5
08/04/2026;ES-02-01-021;LIMPIEZA;2;9;18
08/04/2026;ES-02-01-017;LIMPIEZA;1,5;9;13,5
08/04/2026;ES-02-01-002;LIMPIEZA;1,5;9;13,5
09/04/2026;ES-02-01-024;LIMPIEZA;2;9;18
09/04/2026;ES-02-01-015;LIMPIEZA;2;9;18
09/04/2026;ES-02-01-016;LIMPIEZA;2,5;9;22,5
09/04/2026;ES-02-01-006;LIMPIEZA;2,5;9;22,5
10/04/2026;ES-02-01-019;LIMPIEZA;2;9;18
10/04/2026;ES-02-01-003;LIMPIEZA;2;9;18
10/04/2026;ES-02-01-004;LIMPIEZA;2;9;18
10/04/2026;ES-02-01-005;LIMPIEZA;2,5;9;22,5
10/04/2026;ES-02-01-001;LIMPIEZA;2,5;9;22,5
13/04/2026;ES-02-01-026;LIMPIEZA;2;9;18
13/04/2026;ES-02-01-009;LIMPIEZA;2;9;18
13/04/2026;ES-02-01-018;LIMPIEZA;1,5;9;13,5
13/04/2026;ES-02-01-014;LIMPIEZA;1,5;9;13,5
14/04/2026;ES-02-01-010;LIMPIEZA;1,5;9;13,5
14/04/2026;ES-02-01-011;LIMPIEZA;1,5;9;13,5
14/04/2026;ES-01-01-063;LIMPIEZA;1,5;9;13,5
14/04/2026;ES-02-01-008;LIMPIEZA;2;9;18
14/04/2026;ES-02-01-022;LIMPIEZA;2;9;18
14/04/2026;ES-02-01-012;LIMPIEZA;1,5;9;13,5
15/04/2026;ES-02-01-021;LIMPIEZA;2;9;18
15/04/2026;ES-02-01-017;LIMPIEZA;1,5;9;13,5
15/04/2026;ES-02-01-002;LIMPIEZA;1,5;9;13,5
15/04/2026;ES-02-01-006;LIMPIEZA;2,5;9;22,5
16/04/2026;ES-01-02-024;LIMPIEZA;2;9;18
16/04/2026;ES-02-01-016;LIMPIEZA;2,5;9;22,5
17/04/2026;ES-02-01-019;LIMPIEZA;2;9;18
17/04/2026;ES-02-01-003;LIMPIEZA;2;9;18
17/04/2026;ES-02-01-004;LIMPIEZA;2;9;18
17/04/2026;ES-02-01-005;LIMPIEZA;2,5;9;22,5
17/04/2026;ES-02-01-001;LIMPIEZA;2;9;18
20/04/2026;ES-02-01-026;LIMPIEZA;2;9;18
20/04/2026;ES-02-01-009;LIMPIEZA;2;9;18
20/04/2026;ES-02-01-018;LIMPIEZA;1,5;9;13,5
20/04/2026;ES-02-01-014;LIMPIEZA;1,5;9;13,5
21/04/2026;ES-02-01-010;LIMPIEZA;1,5;9;13,5
21/04/2026;ES-02-01-011;LIMPIEZA;1,5;9;13,5
21/04/2026;ES-01-01-063;LIMPIEZA;1,5;9;13,5
21/04/2026;ES-02-01-008;LIMPIEZA;2;9;18
21/04/2026;ES-02-01-012;LIMPIEZA;2;9;18
22/04/2026;ES-02-01-022;LIMPIEZA;1,5;9;13,5
22/04/2026;ES-02-01-021;LIMPIEZA;2;9;18
22/04/2026;ES-02-01-017;LIMPIEZA;1,5;9;13,5
22/04/2026;ES-02-01-002;LIMPIEZA;1,5;9;13,5
